model_id,precision,runtime,Torch Accuracy,Sim Accuracy,Device Accuracy,PSNR_0,PSNR_1,PSNR_2,PSNR_3,PSNR_4,PSNR_5,PSNR_6,PSNR_7,PSNR_8,PSNR_9,date,branch,chipset,dataset_name,dataset_link,split_description,metric_name,metric_unit,metric_description,metric_min,metric_max,metric_threshold,num_samples
resnet50,float,onnx,75.7,,75.7,76.26,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
resnet50,w8a8,tflite,75.7,75.6,75.5,46.69,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
resnet50,w8a8,qnn_dlc,75.7,75.6,75.5,46.69,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
resnet50,w8a8,qnn_dlc_via_qnn_ep,75.7,75.6,75.5,46.69,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
resnet50,w8a8,onnx,75.7,75.6,75.5,46.69,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
resnet_3d,float,tflite,70.0,,70.0,85.49,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,kinetics400,https://github.com/cvdfoundation/kinetics-dataset,part 0 of the validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,40.0
resnet_3d,float,qnn_dlc,70.0,,70.0,85.76,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,kinetics400,https://github.com/cvdfoundation/kinetics-dataset,part 0 of the validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,40.0
resnet_3d,float,qnn_dlc_via_qnn_ep,70.0,,70.0,85.77,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,kinetics400,https://github.com/cvdfoundation/kinetics-dataset,part 0 of the validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,40.0
resnet_3d,float,onnx,70.0,,70.0,84.72,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,kinetics400,https://github.com/cvdfoundation/kinetics-dataset,part 0 of the validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,40.0
resnet_3d,w8a8,tflite,70.0,70.0,70.0,55.42,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,kinetics400,https://github.com/cvdfoundation/kinetics-dataset,part 0 of the validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,40.0
resnet_3d,w8a8,qnn_dlc,70.0,70.0,70.0,56.31,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,kinetics400,https://github.com/cvdfoundation/kinetics-dataset,part 0 of the validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,40.0
resnet_3d,w8a8,qnn_dlc_via_qnn_ep,70.0,70.0,70.0,56.31,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,kinetics400,https://github.com/cvdfoundation/kinetics-dataset,part 0 of the validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,40.0
resnet_3d,w8a8,onnx,70.0,70.0,70.0,56.31,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,kinetics400,https://github.com/cvdfoundation/kinetics-dataset,part 0 of the validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,40.0
rtmpose_body2d,w8a16,qnn_dlc,51.7,51.4,51.4,41.56,42.42,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco_whole_body,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,500.0
rtmpose_body2d,w8a16,qnn_dlc_via_qnn_ep,51.7,51.4,51.5,41.56,42.42,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco_whole_body,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,500.0
rtmpose_body2d,w8a16,onnx,51.7,51.4,51.4,40.82,41.27,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco_whole_body,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,500.0
rtmpose_body2d,float,tflite,51.7,,50.5,29.34,29.42,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco_whole_body,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,500.0
rtmpose_body2d,float,qnn_dlc,51.7,,50.5,29.34,29.43,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco_whole_body,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,500.0
rtmpose_body2d,float,qnn_dlc_via_qnn_ep,51.7,,50.5,29.34,29.43,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco_whole_body,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,500.0
rtmpose_body2d,float,onnx,51.7,,50.5,29.34,29.43,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco_whole_body,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,500.0
sam2,w8a8,tflite,,,,19.34,38.4,30.06,4.168,19.05,-10.01,1.759,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
sam2,w8a8,qnn_dlc,,,,19.16,38.39,30.07,4.172,18.87,-10.11,1.77,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
sam2,w8a8,onnx,,,,19.16,38.39,30.07,4.172,18.87,-10.11,1.77,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
sam2,float,qnn_dlc,,,,47.58,71.37,53.15,54.5,47.42,58.42,44.93,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
sam2,float,qnn_dlc_via_qnn_ep,,,,47.58,71.37,53.15,54.5,47.42,58.42,44.93,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
sam2,float,onnx,,,,47.66,71.63,53.18,54.5,47.5,58.42,44.93,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
sixd_repnet,float,tflite,,,,57.2,58.66,59.25,54.39,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
sixd_repnet,float,qnn_dlc,,,,57.2,58.66,59.25,54.39,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
sixd_repnet,float,qnn_dlc_via_qnn_ep,,,,57.2,58.66,59.25,54.39,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
sixd_repnet,float,onnx,,,,57.2,58.66,59.25,50.02,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
statetransformer,float,tflite,,,,39.35,200.0,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
statetransformer,float,onnx,,,,39.38,200.0,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
swin_small,float,tflite,82.9,,82.4,36.08,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_small,float,qnn_dlc,82.9,,82.7,57.1,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_small,float,qnn_dlc_via_qnn_ep,82.9,,82.7,57.1,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_small,float,onnx,82.9,,75.7,28.65,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_small,w8a16,qnn_dlc,82.9,83.0,83.0,51.12,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_small,w8a16,qnn_dlc_via_qnn_ep,82.9,83.0,83.1,51.11,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
swin_small,w8a16,onnx,82.9,83.0,75.8,25.62,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
track_anything,float,tflite,,,,77.89,67.75,52.2,90.76,63.0,70.48,53.92,77.89,52.2,90.76,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
track_anything,float,qnn_dlc_via_qnn_ep,,,,77.89,67.75,52.2,90.76,63.0,70.48,53.92,77.89,52.2,90.76,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
track_anything,float,onnx,,,,76.06,67.63,52.17,89.81,63.0,70.48,53.98,76.06,52.17,89.81,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
yolor,float,tflite,47.2,,2.11e-05,28.0,3.079,7.929,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolor,float,qnn_dlc,47.2,,1.84e-05,28.08,1.102,7.984,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolor,float,qnn_dlc_via_qnn_ep,47.2,,9.95e-06,28.27,1.003,7.96,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolor,float,onnx,47.2,,47.0,61.93,64.79,10.59,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolor,w8a16,qnn_dlc,47.2,47.0,47.0,58.04,57.98,9.577,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolor,w8a16,qnn_dlc_via_qnn_ep,47.2,47.0,47.1,58.02,58.01,9.57,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolor,w8a16,onnx,47.2,47.0,47.1,58.02,58.01,9.57,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov5,float,tflite,49.6,,49.5,63.92,57.14,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov5,float,qnn_dlc,49.6,,49.5,63.92,57.14,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov5,float,qnn_dlc_via_qnn_ep,49.6,,49.5,63.92,57.74,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov5,float,onnx,49.6,,49.5,63.92,57.77,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov5,w8a16,qnn_dlc,49.6,49.4,49.5,57.14,50.78,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov5,w8a16,qnn_dlc_via_qnn_ep,49.6,49.4,49.5,57.14,50.79,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov5,w8a16,onnx,49.6,49.4,49.5,57.14,50.79,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov6,w8a16,qnn_dlc,42.8,42.6,42.7,48.01,46.2,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov6,w8a16,qnn_dlc_via_qnn_ep,42.8,42.6,30.9,30.92,27.22,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov6,w8a16,onnx,42.8,42.6,31.0,30.97,27.24,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov6,float,tflite,42.8,,42.8,68.04,52.28,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov6,float,qnn_dlc,42.8,,42.7,68.05,52.28,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov6,float,qnn_dlc_via_qnn_ep,42.8,,42.8,68.05,52.28,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov6,float,onnx,42.8,,42.8,68.05,52.28,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov6,w8a8,tflite,42.8,0.0,0.0,-151.5,39.3,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov6,w8a8,qnn_dlc,42.8,0.0,0.0,-151.5,40.98,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov6,w8a8,qnn_dlc_via_qnn_ep,42.8,0.0,0.0,-151.5,27.1,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov6,w8a8,onnx,42.8,0.0,0.0,-151.5,27.07,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov7,w8a16,qnn_dlc,39.5,39.3,39.3,58.01,57.04,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov7,w8a16,qnn_dlc_via_qnn_ep,39.5,39.3,39.3,58.01,57.04,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov7,w8a16,onnx,39.5,39.3,39.3,58.01,57.04,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov7,float,tflite,39.5,,39.6,66.72,68.52,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov7,float,qnn_dlc,39.5,,39.6,66.72,68.52,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov7,float,qnn_dlc_via_qnn_ep,39.5,,39.6,66.72,68.52,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov7,float,onnx,39.5,,39.6,66.72,68.52,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov7,w8a8,tflite,39.5,35.3,35.8,47.63,49.91,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov7,w8a8,qnn_dlc,39.5,35.3,35.8,46.66,48.85,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov7,w8a8,qnn_dlc_via_qnn_ep,39.5,35.3,35.8,46.66,48.85,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov7,w8a8,onnx,39.5,35.3,35.8,46.66,48.85,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,coco,https://cocodataset.org/,val2017 split,Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,300.0
yolov8_obb,w8a16,qnn_dlc,73.8,74.5,74.4,50.32,30.36,6.004,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,dota128,https://docs.ultralytics.com/datasets/obb/dota128/,training subset (128 samples),Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,128.0
yolov8_obb,w8a16,qnn_dlc_via_qnn_ep,73.8,74.5,74.4,50.32,30.36,6.004,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,dota128,https://docs.ultralytics.com/datasets/obb/dota128/,training subset (128 samples),Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,128.0
yolov8_obb,w8a16,onnx,73.8,74.5,74.4,50.32,30.36,6.004,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,dota128,https://docs.ultralytics.com/datasets/obb/dota128/,training subset (128 samples),Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,128.0
yolov8_obb,w8a8,tflite,73.8,66.0,,,,,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,dota128,https://docs.ultralytics.com/datasets/obb/dota128/,training subset (128 samples),Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,128.0
yolov8_obb,w8a8,qnn_dlc,73.8,66.0,64.5,35.64,17.81,5.701,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,dota128,https://docs.ultralytics.com/datasets/obb/dota128/,training subset (128 samples),Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,128.0
yolov8_obb,w8a8,qnn_dlc_via_qnn_ep,73.8,66.0,64.1,35.64,17.81,5.701,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,dota128,https://docs.ultralytics.com/datasets/obb/dota128/,training subset (128 samples),Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,128.0
yolov8_obb,w8a8,onnx,73.8,66.0,64.1,35.64,17.81,5.701,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,dota128,https://docs.ultralytics.com/datasets/obb/dota128/,training subset (128 samples),Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,128.0
yolov8_obb,float,tflite,73.8,,74.2,59.86,39.79,5.669,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,dota128,https://docs.ultralytics.com/datasets/obb/dota128/,training subset (128 samples),Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,128.0
yolov8_obb,float,qnn_dlc,73.8,,74.2,59.86,39.79,5.669,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,dota128,https://docs.ultralytics.com/datasets/obb/dota128/,training subset (128 samples),Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,128.0
yolov8_obb,float,qnn_dlc_via_qnn_ep,73.8,,74.2,59.87,40.28,5.831,,,,,,,,2026-06-14,main,qualcomm-snapdragon-8-elite-for-galaxy,dota128,https://docs.ultralytics.com/datasets/obb/dota128/,training subset (128 samples),Mean Average Precision,mAP@0.5:0.95,Mean Average Precision averaged over IOU thresholds 0.5 to 0.95 in 0.05 increments.,0.0,100.0,10.0,128.0
